"title","X","sort","date","genre","genre.2","Genre.3","pilot","X1x01","int.ext.ratio","int.ext.weighted","int.percent","int.0.0","int.0.0~0.25","int.0.25~0.50","int.0.50~0.75","int.0.75~1.0","int.1.0","dom.0.0","dom.0.0~0.25","dom.0.25~0.50","dom.0.50~0.75","dom.0.75~1.0","dom.1.0","work.0.0","work.0.0~0.25","work.0.25~0.50","work.0.50~0.75","work.0.75~1.0","work.1.0"
"104","Californication_3x08_-_The_Apartment"," 104"," 116","2009","comedy","drama","","n","n","10.0000000","1.605000e+03","0.9090909",1,1,1,1,1,1,0,0.5,0.67,0.5,0.5,1,1,0.5,0.33,0.5,0.5,0
"105","Camp_1x01_-_Pilot"," 105"," 117","2009","comedy","drama","","y","y"," 0.5135135","6.386134e-01","0.3392857",1,0.28,0.53,0.22,0.5,1,0,0.3,0.6,0.2,0.6,1,0,0.7,0.4,0.8,0.4,0
"106","Caprica_pt1"," 106"," 118","2009","sci-fi","action","drama","n","n"," 3.5384615","5.375888e+00","0.7796610",1,0.68,0.77,0.8,0.86,1,0,0.32,0.44,0.57,0.39,1,1,0.68,0.56,0.43,0.61,0
"107","Carpoolers_1x01_-_Pilot"," 107"," 119","2009","comedy","","","y","y"," 2.1000000","2.464184e+00","0.6774194",1,0.67,0.56,0.7,0.64,1,1,0.5,0.67,1,1,1,0,0.5,0.33,0,0,0
"108","Cashmere_Mafia_1x01_-_Pilot"," 108"," 120","2009","comedy","drama","","y","y"," 1.6153846","5.060662e+00","0.6176471",0,0.53,0.65,0.53,0.76,0,0,0.25,0.07,0.56,0.44,0,0,0.75,0.93,0.44,0.56,1
"109","Castle_1x01_-_Chapter_One"," 109"," 121","2009","crime","drama","comedy","n","y"," 2.7500000","2.236891e+00","0.7333333",0,0.84,0.74,0.74,0.61,1,1,0.38,0.23,0.21,0.7,0,0,0.62,0.77,0.79,0.3,1
"110","Castle_1x02_-_Nanny_McDead"," 110"," 122","2009","crime","drama","comedy","n","n"," 4.5714286","5.094877e+00","0.8205128",1,0.8,0.7,1,0.78,0,1,0.6,0.12,0.56,1,0,0,0.4,0.88,0.44,0,0
"111","Castle_1x03_-_Hedge_Fund_Homeboys"," 111"," 123","2011","crime","drama","comedy","n","n"," 3.2727273","2.930607e+00","0.7659574",0,0.33,1,0.83,0.91,1,0,0.4,0.09,0.17,0.25,1,0,0.6,0.91,0.83,0.75,0
"112","Castle_1x05_-_A_Chill_Goes_Through_Her_Veins"," 112"," 124","2014","crime","drama","comedy","n","n"," 4.1250000","7.229964e+00","0.8048780",1,0.64,0.83,0.82,0.89,1,1,0.44,0.11,0.44,0.75,1,0,0.56,0.89,0.56,0.25,0
"113","Castle_1x06_-_Always_Buy_Retail"," 113"," 125","2008","crime","drama","comedy","n","n"," 3.7777778","6.327982e+00","0.7906977",1,0.73,0.73,0.73,1,1,1,0.42,0.29,0.44,0.53,1,0,0.58,0.71,0.56,0.47,1
"114","Castle_1x07_-_Home_is_Where_the_Heart_Stops"," 114"," 126","2008","crime","drama","comedy","n","n"," 5.3750000","3.264702e+01","0.8431373",1,0.92,0.85,0.77,0.85,1,1,0.33,0.25,0.82,0.78,1,0,0.67,0.75,0.18,0.22,0
"115","Castle_1x08_-_Ghosts"," 115"," 127","2011","crime","drama","comedy","n","n","18.0000000","1.858599e+01","0.9473684",1,1,0.8,1,1,1,0,0.4,0.5,0.1,0.38,0,0,0.6,0.5,0.9,0.62,1
"116","Castle_1x09_-_Little_Girl_Lost"," 116"," 128","2012","crime","drama","comedy","n","n"," 6.0000000","8.406250e+00","0.8571429",0,0.92,0.92,0.85,0.7,1,0,0.58,0.56,0.53,0.82,1,0,0.42,0.44,0.47,0.18,0
"117","Castle_1x10_-_A_Death_in_the_Family"," 117"," 129","2009","crime","drama","comedy","n","n"," 5.3750000","6.934783e+00","0.8431373",0,0.92,0.85,0.77,0.83,1,0,0.2,0,0.33,0.18,0,0,0.8,1,0.67,0.82,1
"118","Chaos_1x01_-_Pilot"," 118"," 130","2009","action","drama","","y","y"," 2.1250000","3.261080e+00","0.6800000",0,0.86,0.85,0.38,0.58,1,0,0.45,0.55,0.33,0.5,1,0,0.55,0.45,0.67,0.5,0
"119","Charlie's_Angels_1x01_-_Pilot"," 119"," 132","2009","action","crime","","y","y"," 0.9574468","1.234749e+00","0.4891304",0,0.62,0.46,0.4,0.5,1,1,0.75,0.78,0.8,0.62,1,1,0.25,0.22,0.2,0.38,1
"120","Chase_1x01_-_Pilot"," 120"," 133","2009","action","crime","drama","y","y"," 2.1379310","2.488352e+00","0.6813187",0,0.74,0.64,0.83,0.55,1,0,0.74,0.29,0.86,0.38,0,0,0.26,0.71,0.14,0.62,1
"121","Chozen_1x01_-_Redemption"," 121"," 135","2010","comedy","","","n","y"," 0.9000000","1.516414e+00","0.4736842",1,0.3,0.4,0.6,0.62,0,1,0,1,0.44,0.29,0,0,1,0,0.56,0.71,1
"122","Chuck_2x03_-_Chuck_vs_The_Breakup"," 122"," 137","2010","action","comedy","drama","n","n"," 7.0000000","6.472019e+00","0.8750000",1,1,1,0.71,0.79,1,1,0.89,0.58,0.43,0.36,1,0,0.11,0.42,0.57,0.64,0
"123","Chuck_2x06_-_Chuck_vs_The_Ex"," 123"," 138","2009","action","comedy","drama","n","n"," 6.5714286","5.676000e+00","0.8679245",0,0.79,0.86,0.93,0.91,1,1,0.38,0.77,0.44,0.42,1,1,0.62,0.23,0.56,0.58,0
"124","Combat_Hospital_1x01_-_Welcome_to_Kandahar"," 124"," 139","2010","drama","","","n","y"," 3.0526316","4.257537e+00","0.7532468",0,0.6,0.75,0.81,0.8,1,0,0,0,0,0,0,0,1,1,1,1,0
"125","Common_Law_1x01_-_Pilot"," 125"," 140","2010","comedy","crime","","y","y"," 1.3636364","1.229612e+00","0.5769231",0,0.55,0.45,0.7,0.6,1,0,0.44,0.6,0.3,0.83,1,1,0.56,0.4,0.7,0.17,0
"126","Community_1x01_-_Pilot"," 126"," 141","2010","comedy","","","y","y"," 2.2500000","2.972292e+00","0.6923077",0,0.75,0.75,0.5,0.67,1,0,0,0,0,0,0,1,1,1,1,1,1
"127","Community_1x04_-_Social_Psychology"," 127"," 142","2009","comedy","","","n","n"," 2.0000000","2.540373e+00","0.6666667",1,0.71,0.67,0.43,0.67,0,0,0,0.33,0.4,0,0,1,1,0.67,0.6,1,0
"128","Community_1x07_-_Introduction_to_Statistics"," 128"," 143","2011","comedy","","","n","n"," 4.6666667","6.596047e+00","0.8235294",1,0.8,0.8,0.8,0.75,1,0,0,0,0,0,0,0,1,1,1,1,1
"129","Community_1x09_-_Debate_109"," 129"," 144","2014","comedy","","","n","n","12.0000000","3.238095e+01","0.9230769",1,1,0.75,1,1,1,0,0,0.33,0,0,0,1,1,0.67,1,1,0
"130","Community_2x04_-_Basic_Rocket_Science"," 130"," 145","2014","comedy","","","n","n"," 2.2000000","4.551839e+00","0.6875000",1,0.5,0.88,0.75,0.62,0,0,0,0,0,0,0,0,1,1,1,1,0
"131","Community_2x09_-_Mixology_Certification"," 131"," 146","2011","comedy","","","n","n"," 7.0000000","1.217238e+01","0.8750000",1,0.71,0.86,1,1,1,0,0,0,0,0.2,1,1,1,1,1,0.8,0
"132","Cosmopolitan_1x01_-_Pilot"," 132"," 148","2011","drama","comedy","","y","y"," 1.0909091","1.234256e+00","0.5217391",1,0.33,0.21,0.92,0.67,0,0,0,0.17,1,1,0,0,1,0.83,0,0,0
"133","Cougar_Town_1x01_-_Pilot"," 133"," 149","2011","comedy","","","y","y"," 1.9411765","1.662983e+00","0.6600000",1,0.69,0.62,0.77,0.55,0,1,0.67,0.69,0.62,0.78,1,0,0.33,0.31,0.38,0.22,0
"134","Cougar_Town_1x14_-_TBD"," 134"," 150","2011","comedy","","","n","n"," 1.1875000","1.648148e+00","0.5428571",1,0.4,0.6,0.56,0.5,0,1,0.4,0.5,0.86,1,0,0,0.6,0.5,0.14,0,0
"135","Cougar_Town_1x15_-_When_a_Kid_Goes_Bad"," 135"," 151","2011","comedy","","","n","n"," 6.0000000","7.509740e+00","0.8571429",1,1,0.75,0.62,0.86,1,1,0.5,0.71,0.67,0.8,1,0,0.5,0.29,0.33,0.2,0
"136","Cougar_Town_1x17_-_Counting_on_You"," 136"," 152","2013","comedy","","","n","n"," 1.6000000","1.541217e+00","0.6153846",1,0.71,0.71,0.43,0.5,0,0,1,0.75,1,1,0,0,0,0.25,0,0,0
"137","Criminal_Behavior_1x01_-_Pilot"," 137"," 153","2008","crime","drama","","y","y"," 3.5000000","5.918205e+00","0.7777778",1,0.75,0.8,0.8,0.61,1,1,0.09,0.25,0.45,0.43,1,0,0.91,0.75,0.55,0.57,0
"138","Criminal_Justice_2x01"," 138"," 154","2013","crime","drama","","n","n"," 5.0869565","4.901760e+00","0.8357143",1,0.77,0.77,0.71,0.94,1,1,0.57,0.97,0.59,0.23,0,0,0.43,0.03,0.41,0.77,1
"139","Criminal_Minds_5x02_-_Haunted"," 139"," 155","2013","crime","drama","","n","n"," 1.1428571","2.215583e+00","0.5333333",0,0.57,0.65,0.39,0.57,1,0,0.29,0.06,0.36,0.84,0,0,0.71,0.94,0.64,0.16,0
"140","Criminal_Minds_Suspect_Behavior_1x01_-_Pilot"," 140"," 156","2012","crime","drama","","y","y"," 1.7647059","3.148405e+00","0.6382979",0,0.71,0.68,0.83,0.32,1,0,0.19,0.37,0.17,0.17,0,0,0.81,0.63,0.83,0.83,1
"141","Crisis_1x01_-_Pilot"," 141"," 157","2013","action","drama","","y","y"," 2.4375000","2.718444e+00","0.7090909",1,0.62,0.66,0.97,0.62,1,0,0.38,0.57,0.93,0.85,1,1,0.62,0.43,0.07,0.15,0
"142","Cristela_1x01_-_Pilot"," 142"," 158","1996","comedy","","","y","y"," 9.0000000","2.189000e+03","0.9000000",1,1,1,NA,1,1,1,0.67,0.67,NA,0.67,1,0,0.33,0.33,NA,0.33,0
"143","CSI_12x01_-_73_Seconds"," 143"," 159","1997","crime","drama","","n","n"," 7.0000000","4.603390e+00","0.8750000",0,0.76,0.88,0.94,0.94,1,0,0.33,0.07,0.38,0.07,0,0,0.67,0.93,0.62,0.93,1
"144","CSI_12x02_-_Tell-Tale_Hearts"," 144"," 160","2011","crime","drama","","n","n"," 2.7777778","2.532706e+00","0.7352941",0,0.6,0.85,0.9,0.74,1,0,0.75,0.6,0.35,0.61,1,0,0.25,0.4,0.65,0.39,0
"145","CSI_12x03_-_Bittersweet"," 145"," 161","2013","crime","drama","","n","n"," 2.1428571","2.071372e+00","0.6818182",0,0.58,0.75,0.83,0.56,0,0,0,0,0.25,0.29,0,0,1,1,0.75,0.71,0
"146","CSI_12x04_-_Maid_Man"," 146"," 162","2014","crime","drama","","n","n"," 4.8000000","1.682424e+01","0.8275862",1,0.87,0.87,0.8,0.73,1,0,0.35,0.21,0.24,0.2,0,0,0.65,0.79,0.76,0.8,1
"147","CSI_12x05_-_CSI_Down"," 147"," 163","2006","crime","drama","","n","n"," 2.1578947","1.689430e+00","0.6833333",0,0.59,0.71,1,0.47,1,0,1,0.11,0.13,0.75,1,0,0,0.89,0.87,0.25,0
"148","Cult_1x01_-_Pilot"," 148"," 165","2008","crime","drama","","y","y"," 1.7500000","2.604878e+00","0.6363636",1,0.57,0.64,0.64,0.69,1,0,0.5,0.67,0.38,0.6,0,1,0.5,0.33,0.62,0.4,0
"149","Cupid_1x01_-_Pilot_(2008)"," 149"," 166","2010","comedy","","","y","y"," 2.2800000","2.811693e+00","0.6951220",0,0.76,0.71,0.76,0.55,0,1,0.08,0.43,0.17,0.82,0,0,0.92,0.57,0.83,0.18,0
"150","Cupid_1x15_-_Botched_Makeover"," 150"," 167","2013","comedy","","","n","n"," 8.6000000","9.590604e+00","0.8958333",1,0.92,0.83,1,0.83,1,0,0.12,0,0,0.5,0,0,0.88,1,1,0.5,1
"151","Cupid_1x16_-_Company_Pier"," 151"," 168","2006","comedy","","","n","n"," 9.6000000","1.620958e+01","0.9056604",1,0.93,0.93,0.86,0.91,0,0,0.23,0.29,0.23,0.44,0,1,0.77,0.71,0.77,0.56,0
"152","Cupid_1x17_Chapter_Six"," 152"," 169","2006","comedy","","","n","n","25.0000000","3.911828e+01","0.9615385",1,1,1,0.92,0.92,1,0,0.2,0.57,0.78,0.78,1,1,0.8,0.43,0.22,0.22,0
"153","Da_Vinci's_Demons_1x01_-_Pilot"," 153"," 170","2006","fantasy","drama","action","y","y"," 1.6153846","2.459127e+00","0.6176471",1,0.56,0.56,0.67,0.71,1,0,0.83,0.4,0.67,0.4,0,0,0.17,0.6,0.33,0.6,0
"154","Dads_1x01_-_Pilot"," 154"," 171","2006","comedy","","","y","y"," 6.0000000","1.782069e+02","0.8571429",0,0.44,0.56,0.56,0.57,0,0,0.54,0.33,0.33,0.33,0,1,0.46,0.67,0.67,0.67,1
"155","Dallas_1x01_-_Changing_Of_The_Guard"," 155"," 172","2006","drama","","","n","y"," 1.1764706","1.053858e+00","0.5405405",1,0.5,0.57,0.55,0.7,1,0,0.62,0.5,0.6,0.56,0,1,0.38,0.5,0.4,0.44,0
"156","Dark_Minions_1x01_-_Pilot"," 156"," 173","2006","sci-fi","comedy","","y","y"," 7.2500000","8.227027e+00","0.8787879",0,0.78,1,0.89,0.83,1,0,0.25,0,0.4,1,0,0,0.75,1,0.6,0,0
"157","Dark_Skies_1x01_-_Awakening"," 157"," 174","2006","horror","sci-fi","","n","n"," 1.7105263","2.601092e+00","0.6310680",0,0.52,0.75,0.7,0.52,1,0,0.59,0.46,0.64,0.75,0,0,0.41,0.54,0.36,0.25,0
"158","Dark_Skies_1x17_-_To_Prey_in_Darkness"," 158"," 175","2007","horror","sci-fi","","n","y"," 3.8181818","1.549198e+01","0.7924528",1,0.71,0.79,0.85,0.83,1,1,0.42,0.69,0.38,0.5,0,0,0.58,0.31,0.62,0.5,1
"159","Death_Valley_1x01_-_Pilot"," 159"," 177","2008","horror","comedy","","y","y"," 2.5714286","3.821992e+00","0.7200000",0,0.62,0.75,0.86,0.5,0,0,0.33,0.5,0.5,0.5,0,0,0.67,0.5,0.5,0.5,0
"160","Deception_1x01_-_Pilot"," 160"," 178","2008","crime","drama","","y","y"," 3.1250000","3.100273e+00","0.7575758",0,0.79,0.78,0.75,0.77,1,0,0.56,0.52,0.58,0.59,0,0,0.44,0.48,0.42,0.41,0
"161","Defenders_1x01_-_Pilot"," 161"," 179","2007","drama","","","y","y"," 2.3157895","3.474035e+00","0.6984127",1,0.69,0.69,0.62,0.8,0,1,0.4,0.36,0.45,0.46,0,1,0.6,0.64,0.55,0.54,0
"162","Deliverance_Creek_1x01_-_Pilot"," 162"," 181","2007","drama","","","y","y"," 0.8947368","1.200432e+00","0.4722222",0,0.29,0.55,0.45,0.61,1,0,0.42,0.56,0.38,0.62,1,0,0.58,0.44,0.62,0.38,0
"163","Desperate_Housewives_2x17_-_Could_I_Leave_You"," 163"," 182","2013","drama","comedy","crime","n","n"," 7.7500000","5.514815e+00","0.8857143",1,1,1,0.61,0.94,1,1,0.44,0.82,0.44,0.64,1,0,0.56,0.18,0.56,0.36,0
"164","Desperate_Housewives_5x09_-_Me_and_My_Town"," 164"," 183","2007","drama","comedy","crime","n","n","12.0000000","1.125513e+01","0.9230769",1,0.93,0.8,0.93,1,1,1,0.07,0.57,0.83,0.36,0,0,0.93,0.43,0.17,0.64,1
"165","Detroit_187_1x01_-_Pilot"," 165"," 184","2008","action","crime","drama","y","y"," 1.1904762","1.959070e+00","0.5434783",1,0.5,0.75,0.5,0.4,1,1,0.4,0.11,0.4,0.5,0,1,0.6,0.89,0.6,0.5,1
"166","Devious_Maids_1x01_-_Pilot"," 166"," 185","2008","comedy","drama","crime","y","y"," 2.7647059","2.290001e+00","0.7343750",0,0.64,0.67,0.87,0.75,1,1,0.91,0.66,0.95,1,0,0,0.09,0.34,0.05,0,0
"167","Dexter_1x01_-_Pilot"," 167"," 186","2008","crime","drama","","y","y"," 1.4090909","1.348594e+00","0.5849057",0,0.29,0.56,0.61,0.57,1,0,0.69,0.6,0.54,0.38,1,1,0.31,0.4,0.46,0.62,0
"168","Dexter_1x02_-_Crocodile"," 168"," 187","2008","crime","drama","","n","n"," 3.5833333","3.633880e+00","0.7818182",0,0.53,0.65,0.93,0.64,1,0,0.57,0.46,0.36,0.75,0,0,0.43,0.54,0.64,0.25,0
"169","Dexter_1x03_-_Popping_Cherry"," 169"," 188","2008","crime","drama","","n","n"," 1.2380952","1.617002e+00","0.5531915",0,0.53,0.38,0.54,0.55,1,0,0.4,0.3,0.33,0.62,0,0,0.6,0.7,0.67,0.38,1
"170","Dexter_1x06_-_Return_to_Sender"," 170"," 190","2008","crime","drama","","n","n"," 2.8461538","3.549441e+00","0.7400000",1,0.64,0.67,0.69,0.54,0,1,0.6,0.6,0.45,0.67,1,0,0.4,0.4,0.55,0.33,0
"171","Dexter_1x10_-_Seeing_Red"," 171"," 192","2009","crime","drama","","n","n"," 3.8461538","6.256874e+00","0.7936508",1,0.81,0.63,0.61,0.93,1,1,0.71,0.6,0.5,0.54,0,0,0.29,0.4,0.5,0.46,0
"172","Dexter_1x11_-_Truth_Be_Told"," 172"," 193","2009","crime","drama","","n","n"," 2.6666667","2.047994e+00","0.7272727",1,0.82,0.58,0.82,0.64,0,1,0.73,0.09,0.33,0.25,0,1,0.27,0.91,0.67,0.75,1
"173","Dexter_1x12_-_Born_Free"," 173"," 194","2009","crime","drama","","n","n"," 1.5789474","2.082889e+00","0.6122449",0,0.43,0.79,0.47,0.46,0,0,0.5,0.64,0.8,1,1,0,0.5,0.36,0.2,0,0
"174","Dexter_2x02_-_Waiting_to_Exhale"," 174"," 195","2009","crime","drama","","n","n"," 3.0909091","2.611181e+00","0.7555556",1,0.62,0.69,0.47,0.71,1,1,0.38,0.2,0.3,0.57,1,0,0.62,0.8,0.7,0.43,0
"175","Dexter_3x01_-_Our_Father"," 175"," 197","2010","crime","drama","","n","n"," 2.2352941","3.448537e+00","0.6909091",1,0.56,0.57,0.75,0.6,0,1,0.8,0.67,0.12,0.38,1,1,0.2,0.33,0.88,0.62,0
"176","Dexter_3x12_-_Do_You_Take_Dexter_Morgan"," 176"," 198","2014","crime","drama","","n","n"," 3.1111111","3.516614e+00","0.7567568",0,0.5,0.69,0.83,0.56,1,0,0.45,0,0.11,0.33,0,1,0.55,1,0.89,0.67,1
"177","Dirt_1x01_-_Pilot"," 177"," 199","2013","drama","","","y","y"," 2.8750000","3.286385e+00","0.7419355",1,0.69,0.81,0.75,0.71,1,0,0.3,0.85,0.54,0.64,1,1,0.7,0.15,0.46,0.36,0
"178","Dirty_Sexy_Money_(aka_The_Darlings)_1x01_Pilot"," 178"," 200","2009","drama","","","y","y"," 2.2500000","3.381793e+00","0.6923077",0,0.76,0.71,0.71,0.57,0,0,0.5,0.5,0.62,0.4,0,0,0.5,0.5,0.38,0.6,1
"179","Do_No_Harm_1x01_-_Pilot"," 179"," 201","2009","drama","","","y","y"," 4.9166667","5.751411e+00","0.8309859",1,0.89,0.85,0.79,0.79,0,1,0.3,0.73,0.08,0.54,0,1,0.7,0.27,0.92,0.46,0
"180","Doctor_Who_3x01_-_Smith_and_Jones"," 180"," 203","2012","action","drama","","n","n"," 3.0625000","2.196056e+00","0.7538462",0,0.56,0.78,1,0.72,0,0,0.29,0.08,0,0.22,0,0,0.71,0.92,1,0.78,0
"181","Doctor_Who_4x00_-_Voyage_of_the_Damned"," 181"," 204","2013","action","drama","","n","n"," 4.1818182","1.427636e+01","0.8070175",1,0.87,0.77,0.93,0.63,1,0,0,0.12,0.12,0.25,0,0,1,0.88,0.88,0.75,1
"182","Doctor_Who_4x01_-_Partners_in_Crime"," 182"," 205","2013","action","drama","","n","n"," 1.6956522","1.920538e+00","0.6290323",0,0.53,0.53,0.84,0.65,1,1,0.76,0.44,0.16,0.22,0,0,0.24,0.56,0.84,0.78,0
"183","Doctor_Who_4x10_-_Midnight"," 183"," 206","2012","action","drama","","n","n"," 5.0000000","1.092208e+02","0.8333333",0,1,1,0.5,0.67,1,0,NA,1,1,1,1,0,NA,0,0,0,0
"184","Doctor_Who_4x11-_Turn_Left"," 184"," 207","2015","action","drama","","n","n"," 0.9333333","1.110408e+00","0.4827586",0,0.4,0.69,0.47,0.36,0,0,0.33,0.7,0.5,0.5,0,0,0.67,0.3,0.5,0.5,0
"185","Doctor_Who_4x12_-_The_Stolen_Earth"," 185"," 208","2014","action","drama","","n","n"," 6.8461538","5.414182e+00","0.8725490",0,0.77,0.88,0.96,0.88,1,0,0.23,0.06,0.88,0.71,0,0,0.77,0.94,0.12,0.29,0
"186","Doctor_Who_4x13_-_Journey's_End"," 186"," 209","2001","action","drama","","n","n"," 6.9285714","4.420519e+00","0.8738739",1,0.79,0.93,1,0.78,0,0,0.27,0.23,0.12,0.79,1,0,0.73,0.77,0.88,0.21,0
"187","Doctor_Who_4x14_-_The_Next_Doctor"," 187"," 210","2011","action","drama","","n","n"," 0.7586207","9.138949e-01","0.4313725",0,0.63,0.74,0.19,0.08,1,0,0.69,0.57,0.5,0,0,0,0.31,0.43,0.5,1,0
"188","Doctor_Who_4x15_-_Planet_of_the_Dead"," 188"," 211","1995","action","drama","","n","n"," 1.1000000","1.927662e+00","0.5238095",0,0.43,0.54,0.71,0.52,1,0,0,0,0.12,0,0,0,1,1,0.88,1,0
"189","Doctor_Who_4x16_-_The_Waters_of_Mars"," 189"," 212","2002","action","drama","","n","n"," 7.1428571","8.310370e+00","0.8771930",1,0.83,0.97,0.86,0.82,0,1,0.17,0,1,1,0,0,0.83,1,0,0,0
"190","Doctor_Who_4x17_-_The_End_of_Time_pt._1"," 190"," 213","2003","action","drama","","n","n"," 2.2258065","2.562642e+00","0.6900000",0,0.65,0.46,0.81,0.79,0,0,0.17,0.35,0.39,0.48,1,1,0.83,0.65,0.61,0.52,0
"191","Doctor_Who_4x18_-_The_End_of_Time_pt._2"," 191"," 214","2011","action","drama","","n","n"," 4.6250000","4.303281e+00","0.8222222",1,0.83,0.89,0.91,0.62,0,0,0.21,0.08,0.06,0.35,0,0,0.79,0.92,0.94,0.65,0
"192","Dominion_1x01_-_Pilot"," 192"," 215","2009","fantasy","action","drama","y","y"," 4.3571429","1.120008e+01","0.8133333",1,0.86,0.86,0.8,0.65,1,0,0.4,0.5,0,0.25,0,1,0.6,0.5,1,0.75,0
"193","Dracula_1x01_-_Pilot"," 193"," 216","2014","horror","drama","","y","y"," 2.1764706","2.515454e+00","0.6851852",1,0.86,0.64,0.57,0.67,1,0,0.75,0.45,0.3,0.75,0,0,0.25,0.55,0.7,0.25,1
"194","Drop_Dead_Diva_1x01_-_Pilot"," 194"," 217","2009","comedy","drama","","y","y"," 7.4000000","1.063544e+01","0.8809524",1,0.8,0.77,0.85,0.73,1,1,0.25,0.38,0.08,0.36,1,0,0.75,0.62,0.92,0.64,1
"195","Dungeons_&_Dragons_3x99_-_Requiem"," 195"," 218","2009","action","comedy","","y","y"," 0.1250000","4.889893e-01","0.1111111",0,0,0,0.4,0,0,0,1,NA,NA,NA,0,0,0,NA,NA,NA,0
"196","Eastwick_1x01_-_Pilot"," 196"," 219","1999","fantasy","drama","","y","y"," 3.9090909","3.167212e+00","0.7962963",1,0.67,0.86,0.73,0.86,1,1,0.75,0.9,0.33,0.6,1,0,0.25,0.1,0.67,0.4,0
"197","Elementary_1x01_-_Pilot"," 197"," 220","2014","crime","drama","","y","y"," 4.1000000","3.263982e+00","0.8039216",1,0.62,0.85,0.85,0.92,1,1,0.5,0.35,0.83,0.25,0,1,0.5,0.65,0.17,0.75,0
"198","Elementary_1x20_-_Dead_Man's_Switch"," 198"," 221","1999","crime","drama","","n","n"," 6.0000000","1.034797e+01","0.8571429",1,0.77,0.92,0.92,0.83,1,1,0.9,0.3,0.73,0.44,0,0,0.1,0.7,0.27,0.56,0
"199","Elementary_1x22_-_Risk_Management"," 199"," 222","2004","crime","drama","","n","n"," 3.8888889","5.739938e+00","0.7954545",1,0.75,0.77,0.85,0.56,1,0,0.29,0.25,0.62,0.5,1,1,0.71,0.75,0.38,0.5,0
"200","Eleventh_Hour_1x01_-_Man_Without_a_Shadow"," 200"," 223","2013","sci-fi","drama","","n","y"," 1.8684211","2.812794e+00","0.6513761",0,0.48,0.78,0.7,0.64,1,0,0.08,0.29,0.67,0.36,0,0,0.92,0.71,0.33,0.64,1
"201","Eleventh_Hour_1x01_-_Pilot"," 201"," 224","2013","sci-fi","drama","","y","y"," 1.8200000","3.545925e+00","0.6453901",0,0.47,0.75,0.72,0.64,0,0,0.48,0.44,0.69,0.43,1,0,0.52,0.56,0.31,0.57,0
"202","Emily_Owens,_MD_1x01_-_Pilot"," 202"," 227","2008","drama","","","y","y"," 7.0000000","9.010309e+00","0.8750000",0,0.79,0.87,1,0.79,1,0,0.21,0,0,0,0,1,0.79,1,1,1,1
"203","Empire_1x01_-_Pilot"," 203"," 228","2014","drama","","","y","y"," 2.7058824","2.840183e+00","0.7301587",1,0.81,0.69,0.69,0.73,1,0,0.15,0.64,0.5,0.29,0,1,0.85,0.36,0.5,0.71,0
"204","Enlisted_1x01_-_Pilot"," 204"," 229","2010","comedy","","","y","y"," 0.5000000","6.329690e-01","0.3333333",0,0.5,0.12,0.56,0.12,0,0,0,0,0.33,0,0,0,1,1,0.67,1,0
"205","Enterprise_1x01_-_Broken_Bow"," 205"," 208","2008","action","drama","sci-fi","",""," 2.1951220","6.770035e+00","0.6870229",0,0.58,0.76,0.67,0.75,1,0,0.1,0,0.23,0.4,0,0,0.9,1,0.77,0.6,0
"206","Episodes_1x01_-_Pilot"," 206"," 234","2014","comedy","","","y","y"," 1.7500000","1.528028e+00","0.6363636",1,0.33,0.5,0.71,1,1,1,1,0.67,0,1,1,0,0,0.33,1,0,0
"207","ER_1x24_-_Motherhood"," 207"," 237","2011","drama","","","n","n"," 0.2500000","2.534854e-04","0.2000000",0,0,0,0,0,0,0,NA,NA,0,1,1,0,NA,NA,1,0,0
"208","Everwood_1x08_-_Till_Death_Do_Us_Part"," 208"," 239","2006","drama","","","n","n"," 8.7500000","1.094815e+01","0.8974359",0,0.82,1,0.9,0.78,1,0,0.38,0.22,0.6,0.5,0,0,0.62,0.78,0.4,0.5,0
"209","Everwood_2x10_-_Unhappy_Holidays"," 209"," 240","2011","drama","","","n","n"," 6.7500000","4.573795e+00","0.8709677",1,0.88,1,0.88,0.83,0,1,0.71,0.62,0.62,1,0,0,0.29,0.38,0.38,0,0
"210","Exile_ep1"," 210"," 241","2011","sci-fi","drama","","n","y"," 2.5238095","3.029421e+00","0.7162162",1,0.5,0.74,0.7,0.89,1,1,0.64,0.88,0.94,0.76,1,0,0.36,0.12,0.06,0.24,0
"211","Exit_19_1x01_-_Pilot"," 211"," 242","2014","drama","","","y","y"," 1.8947368","3.080873e+00","0.6545455",1,0.42,0.87,0.69,0.6,1,1,0.6,0.31,0.79,0.36,1,0,0.4,0.69,0.21,0.64,0
"212","Extant_1x01_-_Pilot"," 212"," 243","2008","sci-fi","drama","","y","y"," 5.3636364","6.905294e+00","0.8428571",1,0.78,0.89,0.78,0.94,0,1,0.67,0.56,0.18,0.44,1,0,0.33,0.44,0.82,0.56,0
"213","Family_Biz_1x02_-_Damage_Control"," 213"," 244","2005","comedy","","","n","n"," 4.6666667","7.371429e+00","0.8235294",1,0.92,0.92,0.92,0.5,1,1,0.18,0.75,1,0.56,0,0,0.82,0.25,0,0.44,0
"214","Family_Biz_1x23_-_Just_in_Time"," 214"," 245","2015","comedy","","","n","n"," 2.1666667","1.669504e+00","0.6842105",1,0.7,0.9,0.5,0.62,1,1,1,1,0,1,1,0,0,0,1,0,0
